job_id,skill,cluster
3757927968,Marketing,84
3757927968,Channel partners,87
3757927968,Strategic alliances,88
3757927968,Consultative sales skills,151
3757927968,Time management,159
3757927968,Virtual presentations,261
3757927965,Regulatory Affairs,240
3757927965,ANDAs,-1
3757927965,Inhaled Medications,65
3757927965,FDA regulations,241
3757927965,Drug products,-1
3757927965,Regulatory submissions,349
3757927965,SOPs,242
3757927965,Electronic document management systems,243
3757927949,SaaS,84
3757927949,Consultative services,85
3757927949,Consultative sales,86
3757927949,Marketing,84
3757927949,Sales skills,262
3757927949,Channel partners,87
3757927949,Strategic alliances,88
3757927949,Sales process,32
3757927940,SaaS,84
3757927940,Consultative services,85
3757927940,Marketing,84
3757927940,Consultative sales skills,151
3757927940,Communication skills,77
3757927940,Time management,159
3757927940,Organizational skills,350
3757927940,Virtual presentations,261
3757927939,Microsoft Project,140
3757927939,Critical Path analysis,351
3757927939,Excel Earned Value Management,352
3757927939,Microsoft Project Gantt Charts,-1
3757927939,Secure data transfer,-1
3757927939,Siemens Teamcenter,97
3757927939,Excel Data Processing,51
3757927939,EPDM SAP,-1
3757927855,SaaS,84
3757927855,Consultative services,85
3757927855,Consultative sales skills,151
3757927855,Marketing,84
3757927855,Sales,32
3757927855,Channel partners,87
3757927855,Strategic alliances,88
3757927855,Business credit,-1
3757927838,SaaS,84
3757927838,Consultative services,85
3757927838,Marketing,84
3757927838,Business development,249
3757927838,Sales,32
3757927838,Consultative sales,86
3757927838,Channel partners,87
3757927838,Strategic alliances,88
3757927797,SaaS,84
3757927797,Consultative services,85
3757927797,Marketing,84
3757927797,Consultative sales,86
3757927797,Time management,159
3757927797,Organization skills,160
3757927797,Virtual presentations,261
3757927797,Sales process,32
3757924571,Education law,-1
3757924571,Litigation,353
3757924571,Employment law,354
3757924571,Governance,355
3757924571,Contracts,356
3757924571,Compliance,129
3757924571,Crisis management,357
3757924571,Special education law,358
3757924400,SaaS,84
3757924400,Consultative services,85
3757924400,Marketing,84
3757924400,Consultative sales,86
3757924400,Sales skills,262
3757924400,Channel partners,87
3757924400,Strategic alliances,88
3757924400,Sales process,32
3757924397,SaaS,84
3757924397,Consulting services,203
3757924397,Marketing,84
3757924397,Sales,32
3757924397,Consultative sales,86
3757924397,Business development,249
3757924397,Channel partnerships,87
3757924397,Strategic alliances,88
3757924360,Surgery,359
3757924360,Dentistry,360
3757924360,Diagnostics,361
3757924360,Internal Medicine,362
3757924360,General Medicine,-1
3757924360,Veterinary Medicine,363
3757924360,CE Allowance,-1
3757924360,Clinical Studies,68
3757924082,Social media,364
3757924082,Social media platforms,364
3757924082,Content calendar,-1
3757924082,Engagement,365
3757924082,Industry trends,366
3757924082,Competitor analysis,-1
3757924082,Web3,0
3757924082,AI,218
3757924020,Recruiting tools,-1
3757924020,Negotiation skills,367
3757924020,Cold calling,368
3757924020,Verbal communication,77
3757924020,Written communication,77
3757924020,Relationship building,369
3757924020,Sourcing,14
3757924020,Screening,370
3757923657,SaaS,84
3757923657,Consultative services,85
3757923657,Consultative sales,86
3757923657,Marketing,84
3757923657,Channel partners,87
3757923657,Strategic alliances,88
3757923657,Sales process,32
3757923657,Sales strategies,32
3757923650,SaaS,84
3757923650,Consulting services,203
3757923650,Marketing,84
3757923650,Channel partners,87
3757923650,Strategic alliances,88
3757923650,Consultative sales,86
3757923650,Time management,159
3757923650,Sales performance,32
3757923408,SaaS,84
3757923408,Consulting services,203
3757923408,Marketing,84
3757923408,Sales,32
3757923408,Business development,249
3757923408,Channel partners,87
3757923408,Strategic alliances,88
3757923408,Consultative sales,86
3757923224,ServiceNow ITAM ITOM,371
3757923224,IT Asset Management,372
3757923224,Cloud management,373
3757923224,ServiceNow discovery,-1
3757923224,Data warehousing,374
3757923224,Scripting in ServiceNow,375
3757923224,Secure software development,-1
3757923224,Data privacy,376
3757923117,Content Writing,377
3757923117,SEO,378
3757923117,Editing,379
3757923117,Proofreading,172
3757923117,Content Strategy,380
3757923117,Marketing,84
3757923117,SEO Principles,381
3757923117,Content Analytics,-1
3757923088,Environmental regulations compliance,382
3757923088,Air quality permits,-1
3757923088,Hazardous waste permits,-1
3757923088,Hazardous waste removal,383
3757923088,Refinery risk management,-1
3757923088,Consent decree programs,-1
3757923088,Soil and groundwater sampling,-1
3757923088,Clean Water Act,-1
3757922739,SaaS,84
3757922739,Consultative services,85
3757922739,Consultative sales skills,151
3757922739,Marketing,84
3757922739,Sales,32
3757922739,Channel partners,87
3757922739,Strategic alliances,88
3757922739,Sales process,32
3757922476,SaaS,84
3757922476,Consultative services,85
3757922476,Marketing,84
3757922476,Sales,32
3757922476,Channel partners,87
3757922476,Strategic alliances,88
3757922476,Consultative sales,86
3757922476,Time management,159
3757922385,Appliance Repair,384
3757922385,Boiler Systems,-1
3757922385,Drywall Installation Repair,-1
3757922385,Electrical Repair,48
3757922385,HVAC Maintenance,385
3757922385,Plumbing Repair,48
3757922385,Pool Maintenance,386
3757922385,Painting Int Ext,387
3757922384,Yieldstar,0
3757922384,Yardi,388
3757922384,Weblisters,0
3757922384,Microsoft Word,31
3757922384,Microsoft Excel,31
3757922384,Knock,-1
3757922384,Craigslist,-1
3757922384,Adobe Acrobat,389
3757922135,JavaScript,390
3757922135,Python,71
3757922135,AngularJS,0
3757922135,Django,391
3757922135,Fullstack,0
3757922135,Web application,392
3757922135,Agile development,393
3757922135,Automated tests,394
3757922130,Guest Services,395
3757922130,Hospitality Management,396
3757922130,Communication,156
3757922130,Leadership,265
3757922130,Problem Solving,83
3757922130,Multi tasking,397
3757922130,Microsoft Office,31
3757922130,Concierge Software Systems,-1
3757922078,AR Accounting,-1
3757922078,SAP,97
3757922078,Accounting transactions,-1
3757922078,Customer support,74
3757922078,Audits,398
3757922078,Electronic fund transfer,-1
3757922078,Communication,156
3757922078,Wire transfers,399
3757922052,Automotive Reconditioning,48
3757922052,Glass repairs,-1
3757922052,Cosmetic repairs,-1
3757922052,Vehicle renovation,-1
3757922052,Equipment maintenance,48
3757922052,Quality control,15
3757922052,Automotive repair,400
3757922052,Inventory management,19
3757921575,Process Improvement,401
3757921575,Organization,78
3757921575,Communication,156
3757921575,Quality Control,24
3757921575,Vendor Management,145
3757921575,Inventory Management,4
3757921575,Cost Reduction,201
3757921575,Data Analysis,51
3757921570,SaaS,84
3757921570,Consultative services,85
3757921570,Business experience,402
3757921570,Consultative sales skills,151
3757921570,Marketing,84
3757921570,Communication skills,77
3757921570,Time management,159
3757921570,Sales process,32
3757921539,ER Veterinary Care,403
3757921539,Diagnostics,361
3757921539,Internal Medicine,362
3757921539,Medical and Surgical Skills,333
3757921539,Compassionate,404
3757921539,Energetic,405
3757921539,Emotional Intelligence,406
3757921539,Team Player,407
3757921496,Adobe Acrobat,389
3757921496,Adobe Flash,389
3757921496,Adobe Photoshop,389
3757921496,AMSI,408
3757921496,AppFolio,-1
3757921496,Blue Moon,-1
3757921496,Boston Post,-1
3757921496,Basic Computer Skills,409
3757921424,Housekeeping,100
3757921424,Cleaning,101
3757921424,Sanitation,410
3757921424,Organization,78
3757921424,Storage,411
3757921424,English proficiency,185
3757921424,Safety conscious,-1
3757921424,Background check,412
3757921377,Sanitation procedures,413
3757921377,Chemical use,48
3757921377,Infection control procedures,414
3757921377,Trash disposal procedures,415
3757921377,Cleaning techniques,416
3757921377,Dishroom operation,417
3757921377,Food handling procedures,24
3757921377,Customer service skills,40
3757921239,Transaction Coordination,-1
3757921239,Escrow procedures,-1
3757921239,Communication skills,77
3757921239,Customer Service,74
3757921239,Microsoft Office Suite,31
3757921239,Attention to detail,418
3757921239,Organizational skills,350
3757921239,Business Administration,419
3757921195,English teaching,185
3757921195,Teacher training,-1
3757921195,Virtual volunteering,-1
3757921195,Online teaching,420
3757921195,English as a Foreign Language,185
3757921195,Leadership skills,332
3757921195,Communication skills,77
3757921195,Adaptability,421
3757921082,Registered Nurse,422
3757921082,Home healthcare,423
3757921082,Healthcare services,276
3757921082,Nursing,3
3757921082,Patient relationships,424
3757921082,Medical,333
3757921082,Dental,347
3757921082,Vision benefits,425
3757921082,Communication,156
3757921025,Retail banking,426
3757921025,Cash handling,427
3757921025,Customer service,74
3757921025,Sales,32
3757921025,Computer software,334
3757921025,Core systems,-1
3757921025,Products and services,-1
3757921025,Financial institution,51
3757921023,Restaurant management,335
3757921023,Operations management,428
3757921023,Guest service,429
3757921023,Training,90
3757921023,Policy enforcement,430
3757921023,Complaint resolution,-1
3757921023,Cleanliness maintenance,431
3757921023,Basic math skills,432
3757921004,Executive Administrative Assistant,433
3757921004,Executive Support,434
3757921004,Administrative Assistance,435
3757921004,Google Suite,31
3757921004,Microsoft Office Suite,31
3757921004,Project Management,62
3757921004,Communication Skills,198
3757921004,Bachelor s Degree,436
3757921000,Supply Chain Planning,437
3757921000,Clinical Trials,33
3757921000,Inventory Management,4
3757921000,CGMPs,0
3757921000,Drug Development Process,-1
3757921000,IRT Systems,-1
3757921000,SOPs,242
3757921000,ASCM CPIM CSCP certifications,-1
3757920617,API Integrations,438
3757920617,Backend Development,439
3757920617,Frontend Development,439
3757920617,API Documentation,-1
3757920617,Quality Assurance,24
3757920617,Collaboration and Communication,440
3757920617,Python,71
3757920617,Node js,441
3757920587,Supply Chain Management,94
3757920587,Raw Materials Analysis,-1
3757920587,Inventory Management,4
3757920587,Root Cause Analysis,442
3757920587,Project Management,62
3757920587,Netsuite,443
3757920587,ERP Systems,97
3757920587,Issue Resolution,444
3757920484,Cleaning techniques,416
3757920484,Sanitation standards,445
3757920484,Safe chemical usage,-1
3757920484,Inventory management,19
3757920484,Safety protocols,8
3757920484,Communication skills,77
3757920484,Physical capabilities,446
3757920484,Attention to detail,418
3757920342,Culinary skills,447
3757920342,Teaching skills,448
3757920342,Sanitation standards,445
3757920342,Sales goals,32
3757920342,Coaching,328
3757920342,Verbal communication,77
3757920342,Written communication,77
3757920342,Food Handlers Certification,449
3757920253,Microsoft Office,31
3757920253,Customer service,74
3757920253,Leadership skills,332
3757920253,Data analysis,51
3757920253,Communication skills,77
3757920253,Nursing services,450
3757920253,Health services,451
3757920253,Emergency nursing,-1
3757920135,Identity Access Management,452
3757920135,Information Security,453
3757920135,Data Analysis,51
3757920135,Research,286
3757920135,Access Control,454
3757920135,Information Technology,455
3757920135,Business Processes,456
3757920135,Problem Solving,83
3757920116,Staff Supervision,457
3757920116,High volume Retail,-1
3757920116,Hospitality,458
3757920116,Restaurant,459
3757920116,Business Math,460
3757920116,Accounting,461
3757920116,POS Register Systems,-1
3757920116,Communication Skills,198
3757920029,HR expertise,-1
3757920029,Talent development,462
3757920029,Workforce planning,463
3757920029,Employee relations,464
3757920029,Project management,16
3757920029,Communication skills,77
3757920029,Consultative approach,465
3757920029,Team player,407
3757919585,SaaS,84
3757919585,Consultative services,85
3757919585,Sales,32
3757919585,Marketing,84
3757919585,Consultative sales,86
3757919585,Channel partners,87
3757919585,Strategic alliances,88
3757919585,Sales process,32
3757919581,SAP FI CO,466
3757919581,SAP ODS SLT,-1
3757919581,OneSource,-1
3757919581,MuleSoft API,467
3757919581,SAP Fiori,468
3757919581,Power BI,469
3757919581,IBP Kantar,-1
3757919581,Tagetik,-1
3757919574,Sales development,32
3757919574,Strategic sales,-1
3757919574,Marketing,84
3757919574,Revenue generation,32
3757919574,Profitability,470
3757919574,Guest satisfaction,471
3757919574,Relationship management,472
3757919574,Community outreach,473
3757919557,Basketball coach,474
3757919557,Coaching techniques,-1
3757919557,Rules and regulations,81
3757919557,Strategies,475
3757919557,Establishing effective working relationships,-1
3757919557,NFHS certification,-1
3757919557,Steroid Awareness certification,-1
3757919557,Concussion Management certification,-1
3757919554,Veterinary care,403
3757919554,Preventative medicine,476
3757919554,Physical examinations,234
3757919554,Medical,333
3757919554,Surgical,333
3757919554,Dental,347
3757919554,Communication,156
3757919554,Continuous education,-1
3757919520,Digital Strategy,131
3757919520,Data Analysis,51
3757919520,Usability,-1
3757919520,Consumer Research,477
3757919520,User Experience UX,478
3757919520,Content Strategy,380
3757919520,Technical Knowledge,479
3757919520,Prototyping,480
3757919512,Construction Management,481
3757919512,Architecture,48
3757919512,Engineering,48
3757919512,AEC industry,-1
3757919512,LinkedIn Recruiter,482
3757919512,Indeed,-1
